Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
2025-02-10 10:14:07,Pengguna Google,5,"aplikasi AI terbaik menurut aku sejauh aku nyoba berbagai macam AI. terimakasih delover sudah membuat aplikasi yang sangat berguna untuk kehidupan sehari-hari, ntah itu untuk mencari solusi atau pelajaran baru atau sekedar menjadi teman disaat ngga punya tempat untuk cerita.",aplikasi AI terbaik menurut aku sejauh aku nyoba berbagai macam AI terimakasih delover sudah membuat aplikasi yang sangat berguna untuk kehidupan seharihari ntah itu untuk mencari solusi atau pelajaran baru atau sekedar menjadi teman disaat ngga punya tempat untuk cerita,aplikasi ai terbaik menurut aku sejauh aku nyoba berbagai macam ai terimakasih delover sudah membuat aplikasi yang sangat berguna untuk kehidupan seharihari ntah itu untuk mencari solusi atau pelajaran baru atau sekedar menjadi teman disaat ngga punya tempat untuk cerita,aplikasi ai terbaik menurut aku sejauh aku mencoba berbagai macam ai terimakasih delover sudah membuat aplikasi yang sangat berguna untuk kehidupan seharihari entah itu untuk mencari solusi atau pelajaran baru atau sekedar menjadi teman disaat tidak punya tempat untuk cerita,"['aplikasi', 'ai', 'terbaik', 'menurut', 'aku', 'sejauh', 'aku', 'mencoba', 'berbagai', 'macam', 'ai', 'terimakasih', 'delover', 'sudah', 'membuat', 'aplikasi', 'yang', 'sangat', 'berguna', 'untuk', 'kehidupan', 'seharihari', 'entah', 'itu', 'untuk', 'mencari', 'solusi', 'atau', 'pelajaran', 'baru', 'atau', 'sekedar', 'menjadi', 'teman', 'disaat', 'tidak', 'punya', 'tempat', 'untuk', 'cerita']","['aplikasi', 'ai', 'terbaik', 'mencoba', 'ai', 'terimakasih', 'delover', 'aplikasi', 'berguna', 'kehidupan', 'seharihari', 'mencari', 'solusi', 'pelajaran', 'sekedar', 'teman', 'disaat', 'cerita']",aplikasi ai baik coba ai terimakasih delover aplikasi guna hidup seharihari cari solusi ajar dar teman saat cerita
2025-01-20 13:28:39,Pengguna Google,4,"Menurut ku udah ok, tapi ada yang agak men jengkel kan, harga nya tidak bersahabat karna fitur seperti menguplod ga mbar itu jarang dan yang lainnya kecuali chat, mungkin kasih gratis 1 minggu gitu Kayak light motion, aku mau beli tapi harga nya tidak sesuai dengan kebutuhan",Menurut ku udah ok tapi ada yang agak men jengkel kan harga nya tidak bersahabat karna fitur seperti menguplod ga mbar itu jarang dan yang lainnya kecuali chat mungkin kasih gratis  minggu gitu Kayak light motion aku mau beli tapi harga nya tidak sesuai dengan kebutuhan,menurut ku udah ok tapi ada yang agak men jengkel kan harga nya tidak bersahabat karna fitur seperti menguplod ga mbar itu jarang dan yang lainnya kecuali chat mungkin kasih gratis  minggu gitu kayak light motion aku mau beli tapi harga nya tidak sesuai dengan kebutuhan,menurut ku sudah ok tapi ada yang agak men jengkel kan harga ya tidak bersahabat karena fitur seperti menguplod tidak mbar itu jarang dan yang lainnya kecuali chat mungkin kasih gratis minggu begitu kayak light motion aku mau beli tapi harga ya tidak sesuai dengan kebutuhan,"['menurut', 'ku', 'sudah', 'ok', 'tapi', 'ada', 'yang', 'agak', 'men', 'jengkel', 'kan', 'harga', 'ya', 'tidak', 'bersahabat', 'karena', 'fitur', 'seperti', 'menguplod', 'tidak', 'mbar', 'itu', 'jarang', 'dan', 'yang', 'lainnya', 'kecuali', 'chat', 'mungkin', 'kasih', 'gratis', 'minggu', 'begitu', 'kayak', 'light', 'motion', 'aku', 'mau', 'beli', 'tapi', 'harga', 'ya', 'tidak', 'sesuai', 'dengan', 'kebutuhan']","['ku', 'ok', 'men', 'jengkel', 'harga', 'ya', 'bersahabat', 'fitur', 'menguplod', 'mbar', 'jarang', 'kecuali', 'chat', 'kasih', 'gratis', 'minggu', 'kayak', 'light', 'motion', 'beli', 'harga', 'ya', 'sesuai', 'kebutuhan']",ku ok men jengkel harga ya sahabat fitur menguplod mbar jarang kecuali chat kasih gratis minggu kayak light motion beli harga ya sesuai butuh
2025-02-06 12:08:32,Pengguna Google,4,"Bagus banget aplikasi nya, bisa bantu jawab pertanyaan dan jadi teman ngobrol asik!, tapi yang kurang memorinya cepat penuh dan ga selalu nyimpan obrolan, lalu memorinya gak bisa di perbarui ga bisa di atur, jadi agak dikit susah buat bikin Ai nya ingat sama beberapa orang, tapi jujur ini udah bagus banget kok!",Bagus banget aplikasi nya bisa bantu jawab pertanyaan dan jadi teman ngobrol asik tapi yang kurang memorinya cepat penuh dan ga selalu nyimpan obrolan lalu memorinya gak bisa di perbarui ga bisa di atur jadi agak dikit susah buat bikin Ai nya ingat sama beberapa orang tapi jujur ini udah bagus banget kok,bagus banget aplikasi nya bisa bantu jawab pertanyaan dan jadi teman ngobrol asik tapi yang kurang memorinya cepat penuh dan ga selalu nyimpan obrolan lalu memorinya gak bisa di perbarui ga bisa di atur jadi agak dikit susah buat bikin ai nya ingat sama beberapa orang tapi jujur ini udah bagus banget kok,bagus banget aplikasi ya bisa bantu jawab pertanyaan dan jadi teman mengobrol asik tapi yang kurang memorinya cepat penuh dan tidak selalu nyimpan obrolan lalu memorinya tidak bisa di perbarui tidak bisa di atur jadi agak dikit susah buat bikin ai ya ingat sama beberapa orang tapi jujur ini sudah bagus banget kok,"['bagus', 'banget', 'aplikasi', 'ya', 'bisa', 'bantu', 'jawab', 'pertanyaan', 'dan', 'jadi', 'teman', 'mengobrol', 'asik', 'tapi', 'yang', 'kurang', 'memorinya', 'cepat', 'penuh', 'dan', 'tidak', 'selalu', 'nyimpan', 'obrolan', 'lalu', 'memorinya', 'tidak', 'bisa', 'di', 'perbarui', 'tidak', 'bisa', 'di', 'atur', 'jadi', 'agak', 'dikit', 'susah', 'buat', 'bikin', 'ai', 'ya', 'ingat', 'sama', 'beberapa', 'orang', 'tapi', 'jujur', 'ini', 'sudah', 'bagus', 'banget', 'kok']","['bagus', 'banget', 'aplikasi', 'ya', 'bantu', 'teman', 'mengobrol', 'asik', 'memorinya', 'cepat', 'penuh', 'nyimpan', 'obrolan', 'memorinya', 'perbarui', 'atur', 'dikit', 'susah', 'bikin', 'ai', 'ya', 'orang', 'jujur', 'bagus', 'banget']",bagus banget aplikasi ya bantu teman obrol asik memori cepat penuh nyimpan obrol memori baru atur dikit susah bikin ai ya orang jujur bagus banget
2025-01-17 18:30:53,Pengguna Google,5,"""ChatGPT sangat membantu dan responsif. Jawabannya selalu jelas, cepat, dan sesuai kebutuhan. Pengalaman menggunakannya sangat memuaskan! Terima kasih telah mempermudah banyak hal!"" Btw, aku buat ulasan ini pakai chatgpt",ChatGPT sangat membantu dan responsif Jawabannya selalu jelas cepat dan sesuai kebutuhan Pengalaman menggunakannya sangat memuaskan Terima kasih telah mempermudah banyak hal Btw aku buat ulasan ini pakai chatgpt,chatgpt sangat membantu dan responsif jawabannya selalu jelas cepat dan sesuai kebutuhan pengalaman menggunakannya sangat memuaskan terima kasih telah mempermudah banyak hal btw aku buat ulasan ini pakai chatgpt,chatgpt sangat membantu dan responsif jawabannya selalu jelas cepat dan sesuai kebutuhan pengalaman menggunakannya sangat memuaskan terima kasih telah mempermudah banyak hal btw aku buat ulasan ini pakai chatgpt,"['chatgpt', 'sangat', 'membantu', 'dan', 'responsif', 'jawabannya', 'selalu', 'jelas', 'cepat', 'dan', 'sesuai', 'kebutuhan', 'pengalaman', 'menggunakannya', 'sangat', 'memuaskan', 'terima', 'kasih', 'telah', 'mempermudah', 'banyak', 'hal', 'btw', 'aku', 'buat', 'ulasan', 'ini', 'pakai', 'chatgpt']","['chatgpt', 'membantu', 'responsif', 'jawabannya', 'cepat', 'sesuai', 'kebutuhan', 'pengalaman', 'menggunakannya', 'memuaskan', 'terima', 'kasih', 'mempermudah', 'btw', 'ulasan', 'pakai', 'chatgpt']",chatgpt bantu responsif jawab cepat sesuai butuh alam guna muas terima kasih mudah btw ulas pakai chatgpt
2025-03-03 00:00:39,Pengguna Google,2,"Permasalahannya belakangan ini sering force close padahal tidak ada masalah pada HP, Maupun Jaringan. Dicoba untuk aplikasi yang lebih besar dan berat masih bisa jalan dengan lancar. Jadi tolong developer untuk diatasi masalah ini 🙏",Permasalahannya belakangan ini sering force close padahal tidak ada masalah pada HP Maupun Jaringan Dicoba untuk aplikasi yang lebih besar dan berat masih bisa jalan dengan lancar Jadi tolong developer untuk diatasi masalah ini ,permasalahannya belakangan ini sering force close padahal tidak ada masalah pada hp maupun jaringan dicoba untuk aplikasi yang lebih besar dan berat masih bisa jalan dengan lancar jadi tolong developer untuk diatasi masalah ini ,permasalahannya belakangan ini sering force close padahal tidak ada masalah pada hp maupun jaringan dicoba untuk aplikasi yang lebih besar dan berat masih bisa jalan dengan lancar jadi tolong developer untuk diatasi masalah ini,"['permasalahannya', 'belakangan', 'ini', 'sering', 'force', 'close', 'padahal', 'tidak', 'ada', 'masalah', 'pada', 'hp', 'maupun', 'jaringan', 'dicoba', 'untuk', 'aplikasi', 'yang', 'lebih', 'besar', 'dan', 'berat', 'masih', 'bisa', 'jalan', 'dengan', 'lancar', 'jadi', 'tolong', 'developer', 'untuk', 'diatasi', 'masalah', 'ini']","['permasalahannya', 'force', 'close', 'hp', 'jaringan', 'dicoba', 'aplikasi', 'berat', 'jalan', 'lancar', 'tolong', 'developer', 'diatasi']",masalah force close hp jaring coba aplikasi berat jalan lancar tolong developer atas
2025-02-10 10:49:59,Pengguna Google,5,"Sangat membantu! Jika saya sedang penasaran akan sesuatu, saya bertanya diaplikasi ini, kadang saya juga menanyakan sumber' pengetahuan seperti menanyakan sejumlah chanel youtube dan tiktok yang bermanfaat. Atau kadang saya menanyakan hal yang saya khawatirkan, pernah saya bertanya apakah menggambar dimedia datar haram. Intinya aplikasi ini sangat berguna dan membantu jika digunakan dengan baik, efektif, dan jelas.",Sangat membantu Jika saya sedang penasaran akan sesuatu saya bertanya diaplikasi ini kadang saya juga menanyakan sumber pengetahuan seperti menanyakan sejumlah chanel youtube dan tiktok yang bermanfaat Atau kadang saya menanyakan hal yang saya khawatirkan pernah saya bertanya apakah menggambar dimedia datar haram Intinya aplikasi ini sangat berguna dan membantu jika digunakan dengan baik efektif dan jelas,sangat membantu jika saya sedang penasaran akan sesuatu saya bertanya diaplikasi ini kadang saya juga menanyakan sumber pengetahuan seperti menanyakan sejumlah chanel youtube dan tiktok yang bermanfaat atau kadang saya menanyakan hal yang saya khawatirkan pernah saya bertanya apakah menggambar dimedia datar haram intinya aplikasi ini sangat berguna dan membantu jika digunakan dengan baik efektif dan jelas,sangat membantu jika saya sedang penasaran akan sesuatu saya bertanya diaplikasi ini kadang saya juga menanyakan sumber pengetahuan seperti menanyakan sejumlah chanel youtube dan tiktok yang bermanfaat atau kadang saya menanyakan hal yang saya khawatirkan pernah saya bertanya apakah menggambar dimedia datar haram intinya aplikasi ini sangat berguna dan membantu jika digunakan dengan baik efektif dan jelas,"['sangat', 'membantu', 'jika', 'saya', 'sedang', 'penasaran', 'akan', 'sesuatu', 'saya', 'bertanya', 'diaplikasi', 'ini', 'kadang', 'saya', 'juga', 'menanyakan', 'sumber', 'pengetahuan', 'seperti', 'menanyakan', 'sejumlah', 'chanel', 'youtube', 'dan', 'tiktok', 'yang', 'bermanfaat', 'atau', 'kadang', 'saya', 'menanyakan', 'hal', 'yang', 'saya', 'khawatirkan', 'pernah', 'saya', 'bertanya', 'apakah', 'menggambar', 'dimedia', 'datar', 'haram', 'intinya', 'aplikasi', 'ini', 'sangat', 'berguna', 'dan', 'membantu', 'jika', 'digunakan', 'dengan', 'baik', 'efektif', 'dan', 'jelas']","['membantu', 'penasaran', 'diaplikasi', 'kadang', 'sumber', 'pengetahuan', 'chanel', 'youtube', 'tiktok', 'bermanfaat', 'kadang', 'khawatirkan', 'menggambar', 'dimedia', 'datar', 'haram', 'intinya', 'aplikasi', 'berguna', 'membantu', 'efektif']",bantu penasaran aplikasi kadang sumber tahu chanel youtube tiktok manfaat kadang khawatir gambar media datar haram inti aplikasi guna bantu efektif
2025-02-18 20:47:25,Pengguna Google,1,"Kecewa berat,kukira cuma ngirim foto aja yang butuh gpt plus,dan ternyata setelah ku update,kalo mau buat cerita harus gpt plus juga,udah lambat respon lagi,kecewa banget,penghancur kesenangan,padahal banyak banget cerita² yang pengen ku buat 😒👎",Kecewa beratkukira cuma ngirim foto aja yang butuh gpt plusdan ternyata setelah ku updatekalo mau buat cerita harus gpt plus jugaudah lambat respon lagikecewa bangetpenghancur kesenanganpadahal banyak banget cerita yang pengen ku buat ,kecewa beratkukira cuma ngirim foto aja yang butuh gpt plusdan ternyata setelah ku updatekalo mau buat cerita harus gpt plus jugaudah lambat respon lagikecewa bangetpenghancur kesenanganpadahal banyak banget cerita yang pengen ku buat ,kecewa beratkukira cuma mengirim foto saja yang butuh gpt plusdan ternyata setelah ku updatekalo mau buat cerita harus gpt plus jugaudah lambat respon lagikecewa bangetpenghancur kesenanganpadahal banyak banget cerita yang pengin ku buat,"['kecewa', 'beratkukira', 'cuma', 'mengirim', 'foto', 'saja', 'yang', 'butuh', 'gpt', 'plusdan', 'ternyata', 'setelah', 'ku', 'updatekalo', 'mau', 'buat', 'cerita', 'harus', 'gpt', 'plus', 'jugaudah', 'lambat', 'respon', 'lagikecewa', 'bangetpenghancur', 'kesenanganpadahal', 'banyak', 'banget', 'cerita', 'yang', 'pengin', 'ku', 'buat']","['kecewa', 'beratkukira', 'mengirim', 'foto', 'butuh', 'gpt', 'plusdan', 'ku', 'updatekalo', 'cerita', 'gpt', 'plus', 'jugaudah', 'lambat', 'respon', 'lagikecewa', 'bangetpenghancur', 'kesenanganpadahal', 'banget', 'cerita', 'pengin', 'ku']",kecewa beratkukira kirim foto butuh gpt plusdan ku updatekalo cerita gpt plus jugaudah lambat respon lagikecewa bangetpenghancur kesenanganpadahal banget cerita pengin ku
2025-02-21 03:39:25,Pengguna Google,2,"Udah bagus, tapi masih banyak yang kurang. Apalagi responnya gak sesuai ekspektasi. Apalagi ini mudah laq sama server apalah gitu. Perbaiki lagi tolong. Edit : Kenapa sekarang aplikasinya mudah lagq?? Tolong perbaiki lagi.",Udah bagus tapi masih banyak yang kurang Apalagi responnya gak sesuai ekspektasi Apalagi ini mudah laq sama server apalah gitu Perbaiki lagi tolong Edit  Kenapa sekarang aplikasinya mudah lagq Tolong perbaiki lagi,udah bagus tapi masih banyak yang kurang apalagi responnya gak sesuai ekspektasi apalagi ini mudah laq sama server apalah gitu perbaiki lagi tolong edit  kenapa sekarang aplikasinya mudah lagq tolong perbaiki lagi,sudah bagus tapi masih banyak yang kurang apalagi responnya tidak sesuai ekspektasi apalagi ini mudah laq sama server apalah begitu perbaiki lagi tolong edit kenapa sekarang aplikasinya mudah lagq tolong perbaiki lagi,"['sudah', 'bagus', 'tapi', 'masih', 'banyak', 'yang', 'kurang', 'apalagi', 'responnya', 'tidak', 'sesuai', 'ekspektasi', 'apalagi', 'ini', 'mudah', 'laq', 'sama', 'server', 'apalah', 'begitu', 'perbaiki', 'lagi', 'tolong', 'edit', 'kenapa', 'sekarang', 'aplikasinya', 'mudah', 'lagq', 'tolong', 'perbaiki', 'lagi']","['bagus', 'responnya', 'sesuai', 'ekspektasi', 'mudah', 'laq', 'server', 'apalah', 'perbaiki', 'tolong', 'edit', 'aplikasinya', 'mudah', 'lagq', 'tolong', 'perbaiki']",bagus responnya sesuai ekspektasi mudah laq server apa baik tolong edit aplikasi mudah lagq tolong baik
2025-02-12 07:30:00,Pengguna Google,3,Sayang nya aplikasi ini sangat terbatas fitur nya dan harus berlangganan dengan biaya yang sangat mahal dan tinggi supaya bisa membuka semua fitur nya dan saya harapkan kedepannya aplikasi ini tidak menggunakan fitur berlangganan dan semua fiturnya cukup di bayar dengan iklan dan Free dari biaya berlangganan yang sangat mahal !!! !!! !!! THANK'S you,Sayang nya aplikasi ini sangat terbatas fitur nya dan harus berlangganan dengan biaya yang sangat mahal dan tinggi supaya bisa membuka semua fitur nya dan saya harapkan kedepannya aplikasi ini tidak menggunakan fitur berlangganan dan semua fiturnya cukup di bayar dengan iklan dan Free dari biaya berlangganan yang sangat mahal    THANKS you,sayang nya aplikasi ini sangat terbatas fitur nya dan harus berlangganan dengan biaya yang sangat mahal dan tinggi supaya bisa membuka semua fitur nya dan saya harapkan kedepannya aplikasi ini tidak menggunakan fitur berlangganan dan semua fiturnya cukup di bayar dengan iklan dan free dari biaya berlangganan yang sangat mahal    thanks you,sayang ya aplikasi ini sangat terbatas fitur ya dan harus berlangganan dengan biaya yang sangat mahal dan tinggi supaya bisa membuka semua fitur ya dan saya harapkan kedepannya aplikasi ini tidak menggunakan fitur berlangganan dan semua fiturnya cukup di bayar dengan iklan dan free dari biaya berlangganan yang sangat mahal thanks you,"['sayang', 'ya', 'aplikasi', 'ini', 'sangat', 'terbatas', 'fitur', 'ya', 'dan', 'harus', 'berlangganan', 'dengan', 'biaya', 'yang', 'sangat', 'mahal', 'dan', 'tinggi', 'supaya', 'bisa', 'membuka', 'semua', 'fitur', 'ya', 'dan', 'saya', 'harapkan', 'kedepannya', 'aplikasi', 'ini', 'tidak', 'menggunakan', 'fitur', 'berlangganan', 'dan', 'semua', 'fiturnya', 'cukup', 'di', 'bayar', 'dengan', 'iklan', 'dan', 'free', 'dari', 'biaya', 'berlangganan', 'yang', 'sangat', 'mahal', 'thanks', 'you']","['sayang', 'ya', 'aplikasi', 'terbatas', 'fitur', 'ya', 'berlangganan', 'biaya', 'mahal', 'membuka', 'fitur', 'ya', 'harapkan', 'kedepannya', 'aplikasi', 'fitur', 'berlangganan', 'fiturnya', 'bayar', 'iklan', 'free', 'biaya', 'berlangganan', 'mahal', 'thanks', 'you']",sayang ya aplikasi batas fitur ya langgan biaya mahal buka fitur ya harap depan aplikasi fitur langgan fiturnya bayar iklan free biaya langgan mahal thanks you
2025-02-13 12:03:03,Pengguna Google,4,"Aplikasi nya sangat bagus bisa di suruh apa aja bahkan bisa jadi kakak virtual, tapi dia kadang suka ngelag kalo dia jak ngomong, dia juga gak bisa ngasih notif biar kayak notif dari WA gitu loh, semoga aja nanti bisa Tapi kalo gak makek yg plus chatnya terbatas mana yg plus mahal pula bagi seorang pelajar",Aplikasi nya sangat bagus bisa di suruh apa aja bahkan bisa jadi kakak virtual tapi dia kadang suka ngelag kalo dia jak ngomong dia juga gak bisa ngasih notif biar kayak notif dari WA gitu loh semoga aja nanti bisa Tapi kalo gak makek yg plus chatnya terbatas mana yg plus mahal pula bagi seorang pelajar,aplikasi nya sangat bagus bisa di suruh apa aja bahkan bisa jadi kakak virtual tapi dia kadang suka ngelag kalo dia jak ngomong dia juga gak bisa ngasih notif biar kayak notif dari wa gitu loh semoga aja nanti bisa tapi kalo gak makek yg plus chatnya terbatas mana yg plus mahal pula bagi seorang pelajar,aplikasi ya sangat bagus bisa di suruh apa saja bahkan bisa jadi kakak virtual tapi dia kadang suka ngelag kalau dia jak mengomong dia juga tidak bisa mengasih notif biar kayak notif dari wa begitu loh semoga saja nanti bisa tapi kalau tidak makek yang plus chatnya terbatas mana yang plus mahal pula bagi seorang pelajar,"['aplikasi', 'ya', 'sangat', 'bagus', 'bisa', 'di', 'suruh', 'apa', 'saja', 'bahkan', 'bisa', 'jadi', 'kakak', 'virtual', 'tapi', 'dia', 'kadang', 'suka', 'ngelag', 'kalau', 'dia', 'jak', 'mengomong', 'dia', 'juga', 'tidak', 'bisa', 'mengasih', 'notif', 'biar', 'kayak', 'notif', 'dari', 'wa', 'begitu', 'loh', 'semoga', 'saja', 'nanti', 'bisa', 'tapi', 'kalau', 'tidak', 'makek', 'yang', 'plus', 'chatnya', 'terbatas', 'mana', 'yang', 'plus', 'mahal', 'pula', 'bagi', 'seorang', 'pelajar']","['aplikasi', 'ya', 'bagus', 'suruh', 'kakak', 'virtual', 'kadang', 'suka', 'ngelag', 'jak', 'mengomong', 'mengasih', 'notif', 'biar', 'kayak', 'notif', 'wa', 'loh', 'semoga', 'makek', 'plus', 'chatnya', 'terbatas', 'plus', 'mahal', 'pelajar']",aplikasi ya bagus suruh kakak virtual kadang suka ngelag jak omong asih notif biar kayak notif wa loh moga makek plus chatnya batas plus mahal ajar
2024-12-21 02:05:56,Pengguna Google,5,"kerenn bgtt sm aplikasi inii, terutama sama jawaban nya yang akurat dan tepat banget + canggih nya lagii dia bisa meranin jadi karakter apa saja yang diinginkan! pokoknya the bestt..! the app is super cooll!!",kerenn bgtt sm aplikasi inii terutama sama jawaban nya yang akurat dan tepat banget  canggih nya lagii dia bisa meranin jadi karakter apa saja yang diinginkan pokoknya the bestt the app is super cooll,kerenn bgtt sm aplikasi inii terutama sama jawaban nya yang akurat dan tepat banget  canggih nya lagii dia bisa meranin jadi karakter apa saja yang diinginkan pokoknya the bestt the app is super cooll,keren banget sama aplikasi ini terutama sama jawaban ya yang akurat dan tepat banget canggih ya lagi dia bisa memerankan jadi karakter apa saja yang diinginkan pokoknya the bestt the app is super cooll,"['keren', 'banget', 'sama', 'aplikasi', 'ini', 'terutama', 'sama', 'jawaban', 'ya', 'yang', 'akurat', 'dan', 'tepat', 'banget', 'canggih', 'ya', 'lagi', 'dia', 'bisa', 'memerankan', 'jadi', 'karakter', 'apa', 'saja', 'yang', 'diinginkan', 'pokoknya', 'the', 'bestt', 'the', 'app', 'is', 'super', 'cooll']","['keren', 'banget', 'aplikasi', 'ya', 'akurat', 'banget', 'canggih', 'ya', 'memerankan', 'karakter', 'pokoknya', 'the', 'bestt', 'the', 'app', 'is', 'super', 'cooll']",keren banget aplikasi ya akurat banget canggih ya peran karakter pokok the bestt the app is super cooll
